tour,prix_propose,prix_plancher,budget_client,marge_actuelle,marge_pct,reaction_client,action_agent,reward,deal_conclu,popularite_dest,saison,phase,negociation_id,destination,nb_personnes
5,1900,2065,1860,-165,-8.68,trop_cher,proposer_hotels,-7.5,False,0.9,basse,2,1877,"Paris, France",2
6,1900,2065,1860,-165,-8.68,accepte,aucune,-2.0,True,0.9,basse,1,1877,"Paris, France",2
1,4560,4080,3534,480,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,moyenne,1,1878,"Dubai, EAU",2
2,4332,4080,3534,252,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,moyenne,1,1878,"Dubai, EAU",2
3,4115,4080,3534,35,0.85,trop_cher,reduire_5_pct,-6.5,False,0.85,moyenne,1,1878,"Dubai, EAU",2
4,4080,4080,3534,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.85,moyenne,2,1878,"Dubai, EAU",2
5,3800,4080,3534,-280,-7.37,trop_cher,proposer_hotels,-7.5,False,0.85,moyenne,2,1878,"Dubai, EAU",2
6,3800,4080,3534,-280,-7.37,trop_cher,proposer_transport,-8.0,False,0.85,moyenne,2,1878,"Dubai, EAU",2
7,3800,4080,3534,-280,-7.37,trop_cher,retirer_excursion,-8.5,False,0.85,moyenne,2,1878,"Dubai, EAU",2
8,3800,4080,3534,-280,-7.37,trop_cher,retirer_assurance,-9.0,False,0.85,moyenne,2,1878,"Dubai, EAU",2
9,3800,4080,3534,-280,-7.37,trop_cher,refuser_negociation,-9.5,False,0.85,moyenne,3,1878,"Dubai, EAU",2
1,2949,2638,2974,311,10.55,trop_cher,reduire_5_pct,-5.5,False,0.9,haute,1,1879,"Paris, France",2
2,2949,2638,2974,311,10.55,accepte,aucune,12.0,True,0.9,haute,1,1879,"Paris, France",2
1,2800,2380,3108,420,15.0,accepte,aucune,12.5,True,0.78,moyenne,1,1880,"Rome, Italie",2
1,4916,4399,4433,517,10.52,trop_cher,reduire_5_pct,-5.5,False,0.95,haute,1,1881,"La Mecque, Arabie Saoudite",3
2,4670,4399,4433,271,5.8,trop_cher,reduire_5_pct,-6.0,False,0.95,haute,1,1881,"La Mecque, Arabie Saoudite",3
3,4436,4399,4433,37,0.83,trop_cher,reduire_5_pct,-6.5,False,0.95,haute,1,1881,"La Mecque, Arabie Saoudite",3
4,4436,4399,4433,37,0.83,accepte,aucune,3.0,True,0.95,haute,1,1881,"La Mecque, Arabie Saoudite",3
1,2137,1912,2007,225,10.53,trop_cher,reduire_5_pct,-5.5,False,0.75,basse,1,1882,"Marrakech, Maroc",2
2,2030,1912,2007,118,5.81,trop_cher,reduire_5_pct,-6.0,False,0.75,basse,1,1882,"Marrakech, Maroc",2
3,2030,1912,2007,118,5.81,accepte,aucune,6.5,True,0.75,basse,1,1882,"Marrakech, Maroc",2
1,2564,2294,1946,270,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,moyenne,1,1883,"Paris, France",4
2,2436,2294,1946,142,5.83,trop_cher,reduire_5_pct,-6.0,False,0.9,moyenne,1,1883,"Paris, France",4
3,2314,2294,1946,20,0.86,trop_cher,reduire_5_pct,-6.5,False,0.9,moyenne,1,1883,"Paris, France",4
4,2294,2294,1946,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,moyenne,2,1883,"Paris, France",4
5,2110,2294,1946,-184,-8.72,trop_cher,proposer_hotels,-7.5,False,0.9,moyenne,2,1883,"Paris, France",4
6,2100,2294,1946,-194,-9.24,trop_cher,proposer_transport,-8.0,False,0.9,moyenne,2,1883,"Paris, France",4
7,2100,2294,1946,-194,-9.24,trop_cher,retirer_excursion,-8.5,False,0.9,moyenne,2,1883,"Paris, France",4
8,2100,2294,1946,-194,-9.24,trop_cher,retirer_assurance,-9.0,False,0.9,moyenne,2,1883,"Paris, France",4
9,2100,2294,1946,-194,-9.24,trop_cher,refuser_negociation,-9.5,False,0.9,moyenne,3,1883,"Paris, France",4
1,2564,2294,2351,270,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,moyenne,1,1884,"Paris, France",3
2,2436,2294,2351,142,5.83,trop_cher,reduire_5_pct,-6.0,False,0.9,moyenne,1,1884,"Paris, France",3
3,2436,2294,2351,142,5.83,accepte,aucune,6.5,True,0.9,moyenne,1,1884,"Paris, France",3
1,4104,3672,3141,432,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,basse,1,1885,"Dubai, EAU",2
2,3899,3672,3141,227,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,basse,1,1885,"Dubai, EAU",2
3,3704,3672,3141,32,0.86,trop_cher,reduire_5_pct,-6.5,False,0.85,basse,1,1885,"Dubai, EAU",2
4,3672,3672,3141,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.85,basse,2,1885,"Dubai, EAU",2
5,3420,3672,3141,-252,-7.37,trop_cher,proposer_hotels,-7.5,False,0.85,basse,2,1885,"Dubai, EAU",2
6,3420,3672,3141,-252,-7.37,trop_cher,proposer_transport,-8.0,False,0.85,basse,2,1885,"Dubai, EAU",2
7,3420,3672,3141,-252,-7.37,trop_cher,retirer_excursion,-8.5,False,0.85,basse,2,1885,"Dubai, EAU",2
8,3420,3672,3141,-252,-7.37,trop_cher,retirer_assurance,-9.0,False,0.85,basse,2,1885,"Dubai, EAU",2
9,3420,3672,3141,-252,-7.37,trop_cher,refuser_negociation,-9.5,False,0.85,basse,3,1885,"Dubai, EAU",2
1,4500,3825,4472,675,15.0,accepte,aucune,12.5,True,0.95,moyenne,1,1886,"La Mecque, Arabie Saoudite",2
1,2949,2638,2529,311,10.55,trop_cher,reduire_5_pct,-5.5,False,0.9,haute,1,1887,"Paris, France",1
2,2802,2638,2529,164,5.85,trop_cher,reduire_5_pct,-6.0,False,0.9,haute,1,1887,"Paris, France",1
3,2662,2638,2529,24,0.9,trop_cher,reduire_5_pct,-6.5,False,0.9,haute,1,1887,"Paris, France",1
4,2638,2638,2529,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,haute,2,1887,"Paris, France",1
5,2427,2638,2529,-211,-8.69,trop_cher,proposer_hotels,-7.5,False,0.9,haute,2,1887,"Paris, France",1
6,2427,2638,2529,-211,-8.69,accepte,aucune,-2.0,True,0.9,haute,1,1887,"Paris, France",1
1,5244,4692,4741,552,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,haute,1,1888,"Dubai, EAU",3
2,4982,4692,4741,290,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,haute,1,1888,"Dubai, EAU",3
3,4733,4692,4741,41,0.87,trop_cher,reduire_5_pct,-6.5,False,0.85,haute,1,1888,"Dubai, EAU",3
4,4733,4692,4741,41,0.87,accepte,aucune,3.0,True,0.85,haute,1,1888,"Dubai, EAU",3
1,4370,3910,3230,460,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,haute,1,1889,Thailande,2
2,4152,3910,3230,242,5.83,trop_cher,reduire_5_pct,-6.0,False,0.82,haute,1,1889,Thailande,2
3,3944,3910,3230,34,0.86,trop_cher,reduire_5_pct,-6.5,False,0.82,haute,1,1889,Thailande,2
4,3910,3910,3230,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.82,haute,2,1889,Thailande,2
5,3597,3910,3230,-313,-8.7,trop_cher,proposer_hotels,-7.5,False,0.82,haute,2,1889,Thailande,2
6,3565,3910,3230,-345,-9.68,trop_cher,proposer_transport,-8.0,False,0.82,haute,2,1889,Thailande,2
7,3565,3910,3230,-345,-9.68,trop_cher,retirer_excursion,-8.5,False,0.82,haute,2,1889,Thailande,2
8,3565,3910,3230,-345,-9.68,trop_cher,retirer_assurance,-9.0,False,0.82,haute,2,1889,Thailande,2
9,3565,3910,3230,-345,-9.68,trop_cher,refuser_negociation,-9.5,False,0.82,haute,3,1889,Thailande,2
1,4104,3672,3811,432,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,basse,1,1890,"Dubai, EAU",2
2,3899,3672,3811,227,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,basse,1,1890,"Dubai, EAU",2
3,3899,3672,3811,227,5.82,accepte,aucune,6.5,True,0.85,basse,1,1890,"Dubai, EAU",2
1,3420,3060,3058,360,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,basse,1,1891,Thailande,1
2,3249,3060,3058,189,5.82,trop_cher,reduire_5_pct,-6.0,False,0.82,basse,1,1891,Thailande,1
3,3249,3060,3058,189,5.82,accepte,aucune,6.5,True,0.82,basse,1,1891,Thailande,1
1,4800,4080,5590,720,15.0,accepte,aucune,12.5,True,0.85,moyenne,1,1892,"Dubai, EAU",4
1,4916,4399,4912,517,10.52,trop_cher,reduire_5_pct,-5.5,False,0.95,haute,1,1893,"La Mecque, Arabie Saoudite",3
2,4916,4399,4912,517,10.52,accepte,aucune,12.0,True,0.95,haute,1,1893,"La Mecque, Arabie Saoudite",3
1,2564,2294,2414,270,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,moyenne,1,1894,"Paris, France",2
2,2564,2294,2414,270,10.53,accepte,aucune,12.0,True,0.9,moyenne,1,1894,"Paris, France",2
1,4000,3400,4439,600,15.0,accepte,aucune,12.5,True,0.82,moyenne,1,1895,Thailande,2
1,2874,2443,3315,431,15.0,accepte,aucune,12.5,True,0.75,haute,1,1896,"Marrakech, Maroc",2
1,5175,4399,5108,776,15.0,accepte,aucune,12.5,True,0.95,haute,1,1897,"La Mecque, Arabie Saoudite",1
1,2564,2294,1967,270,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,moyenne,1,1898,"Paris, France",2
2,2436,2294,1967,142,5.83,trop_cher,reduire_5_pct,-6.0,False,0.9,moyenne,1,1898,"Paris, France",2
3,2314,2294,1967,20,0.86,trop_cher,reduire_5_pct,-6.5,False,0.9,moyenne,1,1898,"Paris, France",2
4,2294,2294,1967,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,moyenne,2,1898,"Paris, France",2
5,2110,2294,1967,-184,-8.72,trop_cher,proposer_hotels,-7.5,False,0.9,moyenne,2,1898,"Paris, France",2
6,2100,2294,1967,-194,-9.24,trop_cher,proposer_transport,-8.0,False,0.9,moyenne,2,1898,"Paris, France",2
7,2100,2294,1967,-194,-9.24,trop_cher,retirer_excursion,-8.5,False,0.9,moyenne,2,1898,"Paris, France",2
8,2100,2294,1967,-194,-9.24,trop_cher,retirer_assurance,-9.0,False,0.9,moyenne,2,1898,"Paris, France",2
9,2100,2294,1967,-194,-9.24,accepte,aucune,-3.5,True,0.9,moyenne,1,1898,"Paris, France",2
1,3600,3060,4240,540,15.0,accepte,aucune,12.5,True,0.82,basse,1,1899,Thailande,4
1,2612,2338,2194,274,10.49,trop_cher,reduire_5_pct,-5.5,False,0.76,moyenne,1,1900,"Barcelone, Espagne",4
2,2481,2338,2194,143,5.76,trop_cher,reduire_5_pct,-6.0,False,0.76,moyenne,1,1900,"Barcelone, Espagne",4
3,2357,2338,2194,19,0.81,trop_cher,reduire_5_pct,-6.5,False,0.76,moyenne,1,1900,"Barcelone, Espagne",4
4,2338,2338,2194,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.76,moyenne,2,1900,"Barcelone, Espagne",4
5,2151,2338,2194,-187,-8.69,trop_cher,proposer_hotels,-7.5,False,0.76,moyenne,2,1900,"Barcelone, Espagne",4
6,2151,2338,2194,-187,-8.69,accepte,aucune,-2.0,True,0.76,moyenne,1,1900,"Barcelone, Espagne",4
1,2394,2142,2254,252,10.53,trop_cher,reduire_5_pct,-5.5,False,0.8,basse,1,1901,"Istanbul, Turquie",4
2,2274,2142,2254,132,5.8,trop_cher,reduire_5_pct,-6.0,False,0.8,basse,1,1901,"Istanbul, Turquie",4
3,2274,2142,2254,132,5.8,accepte,aucune,6.5,True,0.8,basse,1,1901,"Istanbul, Turquie",4
1,4320,3672,4768,648,15.0,accepte,aucune,12.5,True,0.85,basse,1,1902,"Dubai, EAU",2
1,3600,3060,4286,540,15.0,accepte,aucune,12.5,True,0.82,basse,1,1903,Thailande,2
1,4050,3442,4710,608,15.01,accepte,aucune,12.5,True,0.95,basse,1,1904,"La Mecque, Arabie Saoudite",4
1,2612,2338,2422,274,10.49,trop_cher,reduire_5_pct,-5.5,False,0.76,moyenne,1,1905,"Barcelone, Espagne",2
2,2481,2338,2422,143,5.76,trop_cher,reduire_5_pct,-6.0,False,0.76,moyenne,1,1905,"Barcelone, Espagne",2
3,2481,2338,2422,143,5.76,accepte,aucune,6.5,True,0.76,moyenne,1,1905,"Barcelone, Espagne",2
1,2374,2124,2323,250,10.53,trop_cher,reduire_5_pct,-5.5,False,0.75,moyenne,1,1906,"Marrakech, Maroc",3
2,2374,2124,2323,250,10.53,accepte,aucune,12.0,True,0.75,moyenne,1,1906,"Marrakech, Maroc",3
1,2308,2065,1831,243,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,basse,1,1907,"Paris, France",2
2,2193,2065,1831,128,5.84,trop_cher,reduire_5_pct,-6.0,False,0.9,basse,1,1907,"Paris, France",2
3,2083,2065,1831,18,0.86,trop_cher,reduire_5_pct,-6.5,False,0.9,basse,1,1907,"Paris, France",2
4,2065,2065,1831,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,basse,2,1907,"Paris, France",2
5,1900,2065,1831,-165,-8.68,trop_cher,proposer_hotels,-7.5,False,0.9,basse,2,1907,"Paris, France",2
6,1900,2065,1831,-165,-8.68,accepte,aucune,-2.0,True,0.9,basse,1,1907,"Paris, France",2
1,2351,2104,1756,247,10.51,trop_cher,reduire_5_pct,-5.5,False,0.76,basse,1,1908,"Barcelone, Espagne",1
2,2233,2104,1756,129,5.78,trop_cher,reduire_5_pct,-6.0,False,0.76,basse,1,1908,"Barcelone, Espagne",1
3,2121,2104,1756,17,0.8,trop_cher,reduire_5_pct,-6.5,False,0.76,basse,1,1908,"Barcelone, Espagne",1
4,2104,2104,1756,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.76,basse,2,1908,"Barcelone, Espagne",1
5,1936,2104,1756,-168,-8.68,trop_cher,proposer_hotels,-7.5,False,0.76,basse,2,1908,"Barcelone, Espagne",1
6,1935,2104,1756,-169,-8.73,trop_cher,proposer_transport,-8.0,False,0.76,basse,2,1908,"Barcelone, Espagne",1
7,1935,2104,1756,-169,-8.73,trop_cher,retirer_excursion,-8.5,False,0.76,basse,2,1908,"Barcelone, Espagne",1
8,1935,2104,1756,-169,-8.73,trop_cher,retirer_assurance,-9.0,False,0.76,basse,2,1908,"Barcelone, Espagne",1
9,1935,2104,1756,-169,-8.73,trop_cher,refuser_negociation,-9.5,False,0.76,basse,3,1908,"Barcelone, Espagne",1
1,3004,2688,3043,316,10.52,trop_cher,reduire_5_pct,-5.5,False,0.76,haute,1,1909,"Barcelone, Espagne",3
2,3004,2688,3043,316,10.52,accepte,aucune,12.0,True,0.76,haute,1,1909,"Barcelone, Espagne",3
1,4560,4080,3702,480,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,moyenne,1,1910,"Dubai, EAU",2
2,4332,4080,3702,252,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,moyenne,1,1910,"Dubai, EAU",2
3,4115,4080,3702,35,0.85,trop_cher,reduire_5_pct,-6.5,False,0.85,moyenne,1,1910,"Dubai, EAU",2
4,4080,4080,3702,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.85,moyenne,2,1910,"Dubai, EAU",2
5,3800,4080,3702,-280,-7.37,trop_cher,proposer_hotels,-7.5,False,0.85,moyenne,2,1910,"Dubai, EAU",2
6,3800,4080,3702,-280,-7.37,accepte,aucune,-2.0,True,0.85,moyenne,1,1910,"Dubai, EAU",2
1,2730,2443,2537,287,10.51,trop_cher,reduire_5_pct,-5.5,False,0.75,haute,1,1911,"Marrakech, Maroc",2
2,2594,2443,2537,151,5.82,trop_cher,reduire_5_pct,-6.0,False,0.75,haute,1,1911,"Marrakech, Maroc",2
3,2594,2443,2537,151,5.82,accepte,aucune,6.5,True,0.75,haute,1,1911,"Marrakech, Maroc",2
1,2351,2104,2072,247,10.51,trop_cher,reduire_5_pct,-5.5,False,0.76,basse,1,1912,"Barcelone, Espagne",2
2,2233,2104,2072,129,5.78,trop_cher,reduire_5_pct,-6.0,False,0.76,basse,1,1912,"Barcelone, Espagne",2
3,2121,2104,2072,17,0.8,trop_cher,reduire_5_pct,-6.5,False,0.76,basse,1,1912,"Barcelone, Espagne",2
4,2121,2104,2072,17,0.8,accepte,aucune,3.0,True,0.76,basse,1,1912,"Barcelone, Espagne",2
1,2374,2124,1817,250,10.53,trop_cher,reduire_5_pct,-5.5,False,0.75,moyenne,1,1913,"Marrakech, Maroc",4
2,2255,2124,1817,131,5.81,trop_cher,reduire_5_pct,-6.0,False,0.75,moyenne,1,1913,"Marrakech, Maroc",4
3,2142,2124,1817,18,0.84,trop_cher,reduire_5_pct,-6.5,False,0.75,moyenne,1,1913,"Marrakech, Maroc",4
4,2124,2124,1817,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.75,moyenne,2,1913,"Marrakech, Maroc",4
5,1954,2124,1817,-170,-8.7,trop_cher,proposer_hotels,-7.5,False,0.75,moyenne,2,1913,"Marrakech, Maroc",4
6,1900,2124,1817,-224,-11.79,trop_cher,proposer_transport,-8.0,False,0.75,moyenne,2,1913,"Marrakech, Maroc",4
7,1900,2124,1817,-224,-11.79,trop_cher,retirer_excursion,-8.5,False,0.75,moyenne,2,1913,"Marrakech, Maroc",4
8,1900,2124,1817,-224,-11.79,accepte,aucune,-3.0,True,0.75,moyenne,1,1913,"Marrakech, Maroc",4
1,2730,2443,2335,287,10.51,trop_cher,reduire_5_pct,-5.5,False,0.75,haute,1,1914,"Marrakech, Maroc",4
2,2594,2443,2335,151,5.82,trop_cher,reduire_5_pct,-6.0,False,0.75,haute,1,1914,"Marrakech, Maroc",4
3,2464,2443,2335,21,0.85,trop_cher,reduire_5_pct,-6.5,False,0.75,haute,1,1914,"Marrakech, Maroc",4
4,2464,2443,2335,21,0.85,accepte,aucune,3.0,True,0.75,haute,1,1914,"Marrakech, Maroc",4
1,4500,3825,4531,675,15.0,accepte,aucune,12.5,True,0.95,moyenne,1,1915,"La Mecque, Arabie Saoudite",3
1,3162,2688,2995,474,14.99,accepte,aucune,12.5,True,0.76,haute,1,1916,"Barcelone, Espagne",2
1,3420,3060,3025,360,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,basse,1,1917,Thailande,3
2,3249,3060,3025,189,5.82,trop_cher,reduire_5_pct,-6.0,False,0.82,basse,1,1917,Thailande,3
3,3087,3060,3025,27,0.87,trop_cher,reduire_5_pct,-6.5,False,0.82,basse,1,1917,Thailande,3
4,3087,3060,3025,27,0.87,accepte,aucune,3.0,True,0.82,basse,1,1917,Thailande,3
1,2499,2124,2476,375,15.01,accepte,aucune,12.5,True,0.75,moyenne,1,1918,"Marrakech, Maroc",2
1,2137,1912,1778,225,10.53,trop_cher,reduire_5_pct,-5.5,False,0.75,basse,1,1919,"Marrakech, Maroc",4
2,2030,1912,1778,118,5.81,trop_cher,reduire_5_pct,-6.0,False,0.75,basse,1,1919,"Marrakech, Maroc",4
3,1928,1912,1778,16,0.83,trop_cher,reduire_5_pct,-6.5,False,0.75,basse,1,1919,"Marrakech, Maroc",4
4,1912,1912,1778,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.75,basse,2,1919,"Marrakech, Maroc",4
5,1759,1912,1778,-153,-8.7,trop_cher,proposer_hotels,-7.5,False,0.75,basse,2,1919,"Marrakech, Maroc",4
6,1759,1912,1778,-153,-8.7,accepte,aucune,-2.0,True,0.75,basse,1,1919,"Marrakech, Maroc",4
1,5244,4692,3968,552,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,haute,1,1920,"Dubai, EAU",2
2,4982,4692,3968,290,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,haute,1,1920,"Dubai, EAU",2
3,4733,4692,3968,41,0.87,trop_cher,reduire_5_pct,-6.5,False,0.85,haute,1,1920,"Dubai, EAU",2
4,4692,4692,3968,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.85,haute,2,1920,"Dubai, EAU",2
5,4370,4692,3968,-322,-7.37,trop_cher,proposer_hotels,-7.5,False,0.85,haute,2,1920,"Dubai, EAU",2
6,4370,4692,3968,-322,-7.37,trop_cher,proposer_transport,-8.0,False,0.85,haute,2,1920,"Dubai, EAU",2
7,4370,4692,3968,-322,-7.37,trop_cher,retirer_excursion,-8.5,False,0.85,haute,2,1920,"Dubai, EAU",2
8,4370,4692,3968,-322,-7.37,trop_cher,retirer_assurance,-9.0,False,0.85,haute,2,1920,"Dubai, EAU",2
9,4370,4692,3968,-322,-7.37,trop_cher,refuser_negociation,-9.5,False,0.85,haute,3,1920,"Dubai, EAU",2
1,4275,3825,4074,450,10.53,trop_cher,reduire_5_pct,-5.5,False,0.95,moyenne,1,1921,"La Mecque, Arabie Saoudite",2
2,4275,3825,4074,450,10.53,accepte,aucune,12.0,True,0.95,moyenne,1,1921,"La Mecque, Arabie Saoudite",2
1,4800,4080,5273,720,15.0,accepte,aucune,12.5,True,0.85,moyenne,1,1922,"Dubai, EAU",4
1,2949,2638,2412,311,10.55,trop_cher,reduire_5_pct,-5.5,False,0.9,haute,1,1923,"Paris, France",3
2,2802,2638,2412,164,5.85,trop_cher,reduire_5_pct,-6.0,False,0.9,haute,1,1923,"Paris, France",3
3,2662,2638,2412,24,0.9,trop_cher,reduire_5_pct,-6.5,False,0.9,haute,1,1923,"Paris, France",3
4,2638,2638,2412,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,haute,2,1923,"Paris, France",3
5,2427,2638,2412,-211,-8.69,trop_cher,proposer_hotels,-7.5,False,0.9,haute,2,1923,"Paris, France",3
6,2427,2638,2412,-211,-8.69,accepte,aucune,-2.0,True,0.9,haute,1,1923,"Paris, France",3
1,5520,4692,6512,828,15.0,accepte,aucune,12.5,True,0.85,haute,1,1924,"Dubai, EAU",4
1,4500,3825,4970,675,15.0,accepte,aucune,12.5,True,0.95,moyenne,1,1925,"La Mecque, Arabie Saoudite",3
1,2612,2338,2558,274,10.49,trop_cher,reduire_5_pct,-5.5,False,0.76,moyenne,1,1926,"Barcelone, Espagne",4
2,2612,2338,2558,274,10.49,accepte,aucune,12.0,True,0.76,moyenne,1,1926,"Barcelone, Espagne",4
1,4560,4080,3647,480,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,moyenne,1,1927,"Dubai, EAU",2
2,4332,4080,3647,252,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,moyenne,1,1927,"Dubai, EAU",2
3,4115,4080,3647,35,0.85,trop_cher,reduire_5_pct,-6.5,False,0.85,moyenne,1,1927,"Dubai, EAU",2
4,4080,4080,3647,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.85,moyenne,2,1927,"Dubai, EAU",2
5,3800,4080,3647,-280,-7.37,trop_cher,proposer_hotels,-7.5,False,0.85,moyenne,2,1927,"Dubai, EAU",2
6,3800,4080,3647,-280,-7.37,trop_cher,proposer_transport,-8.0,False,0.85,moyenne,2,1927,"Dubai, EAU",2
7,3800,4080,3647,-280,-7.37,accepte,aucune,-2.5,True,0.85,moyenne,1,1927,"Dubai, EAU",2
1,4600,3910,5393,690,15.0,accepte,aucune,12.5,True,0.82,haute,1,1928,Thailande,2
1,4104,3672,3779,432,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,basse,1,1929,"Dubai, EAU",1
2,3899,3672,3779,227,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,basse,1,1929,"Dubai, EAU",1
3,3899,3672,3779,227,5.82,accepte,aucune,6.5,True,0.85,basse,1,1929,"Dubai, EAU",1
1,3004,2688,2982,316,10.52,trop_cher,reduire_5_pct,-5.5,False,0.76,haute,1,1930,"Barcelone, Espagne",2
2,3004,2688,2982,316,10.52,accepte,aucune,12.0,True,0.76,haute,1,1930,"Barcelone, Espagne",2
1,4275,3825,3606,450,10.53,trop_cher,reduire_5_pct,-5.5,False,0.95,moyenne,1,1931,"La Mecque, Arabie Saoudite",2
2,4061,3825,3606,236,5.81,trop_cher,reduire_5_pct,-6.0,False,0.95,moyenne,1,1931,"La Mecque, Arabie Saoudite",2
3,3858,3825,3606,33,0.86,trop_cher,reduire_5_pct,-6.5,False,0.95,moyenne,1,1931,"La Mecque, Arabie Saoudite",2
4,3825,3825,3606,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.95,moyenne,2,1931,"La Mecque, Arabie Saoudite",2
5,3519,3825,3606,-306,-8.7,trop_cher,proposer_hotels,-7.5,False,0.95,moyenne,2,1931,"La Mecque, Arabie Saoudite",2
6,3519,3825,3606,-306,-8.7,accepte,aucune,-2.0,True,0.95,moyenne,1,1931,"La Mecque, Arabie Saoudite",2
1,4500,3825,5398,675,15.0,accepte,aucune,12.5,True,0.95,moyenne,1,1932,"La Mecque, Arabie Saoudite",2
1,4500,3825,4760,675,15.0,accepte,aucune,12.5,True,0.95,moyenne,1,1933,"La Mecque, Arabie Saoudite",4
1,2660,2380,2518,280,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,moyenne,1,1934,"Rome, Italie",4
2,2527,2380,2518,147,5.82,trop_cher,reduire_5_pct,-6.0,False,0.78,moyenne,1,1934,"Rome, Italie",4
3,2527,2380,2518,147,5.82,accepte,aucune,6.5,True,0.78,moyenne,1,1934,"Rome, Italie",4
1,4370,3910,3069,460,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,haute,1,1935,Thailande,4
2,4152,3910,3069,242,5.83,trop_cher,reduire_5_pct,-6.0,False,0.82,haute,1,1935,Thailande,4
3,3944,3910,3069,34,0.86,trop_cher,reduire_5_pct,-6.5,False,0.82,haute,1,1935,Thailande,4
4,3910,3910,3069,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.82,haute,2,1935,Thailande,4
5,3597,3910,3069,-313,-8.7,trop_cher,proposer_hotels,-7.5,False,0.82,haute,2,1935,Thailande,4
6,3565,3910,3069,-345,-9.68,trop_cher,proposer_transport,-8.0,False,0.82,haute,2,1935,Thailande,4
7,3565,3910,3069,-345,-9.68,trop_cher,retirer_excursion,-8.5,False,0.82,haute,2,1935,Thailande,4
8,3565,3910,3069,-345,-9.68,trop_cher,retirer_assurance,-9.0,False,0.82,haute,2,1935,Thailande,4
9,3565,3910,3069,-345,-9.68,trop_cher,refuser_negociation,-9.5,False,0.82,haute,3,1935,Thailande,4
1,3220,2737,3747,483,15.0,accepte,aucune,12.5,True,0.78,haute,1,1936,"Rome, Italie",2
1,2612,2338,2139,274,10.49,trop_cher,reduire_5_pct,-5.5,False,0.76,moyenne,1,1937,"Barcelone, Espagne",2
2,2481,2338,2139,143,5.76,trop_cher,reduire_5_pct,-6.0,False,0.76,moyenne,1,1937,"Barcelone, Espagne",2
3,2357,2338,2139,19,0.81,trop_cher,reduire_5_pct,-6.5,False,0.76,moyenne,1,1937,"Barcelone, Espagne",2
4,2338,2338,2139,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.76,moyenne,2,1937,"Barcelone, Espagne",2
5,2151,2338,2139,-187,-8.69,trop_cher,proposer_hotels,-7.5,False,0.76,moyenne,2,1937,"Barcelone, Espagne",2
6,2151,2338,2139,-187,-8.69,accepte,aucune,-2.0,True,0.76,moyenne,1,1937,"Barcelone, Espagne",2
1,2394,2142,1892,252,10.53,trop_cher,reduire_5_pct,-5.5,False,0.8,basse,1,1938,"Istanbul, Turquie",4
2,2274,2142,1892,132,5.8,trop_cher,reduire_5_pct,-6.0,False,0.8,basse,1,1938,"Istanbul, Turquie",4
3,2160,2142,1892,18,0.83,trop_cher,reduire_5_pct,-6.5,False,0.8,basse,1,1938,"Istanbul, Turquie",4
